统计日期,平台,子平台,产品名称,销售数量,销售金额
2026-8-14,拼多多,拼多多,三元草莓黑米杯酸130g*24,1,52.63
2026-8-14,拼多多,拼多多,三元青提芝士杯酸130g*24,9,506.43
2026-8-14,拼多多,拼多多,北京酸奶原味瓶200g*24,64,3638.4
2026-8-14,拼多多,拼多多,北京酸奶原味杯130g*24,168,7129.92
2026-8-14,拼多多,拼多多,北京酸奶青柠杯130g*24,28,1518.72
2026-8-14,拼多多,拼多多,北京酸奶酸木瓜瓶200g*24,18,1366.02
2026-8-14,拼多多,拼多多,72℃屋型鲜牛乳(490ml*12盒),74,2308.8
2026-8-14,拼多多,拼多多,大大果块桑葚+蓝莓260g*12,65,1864.2
2026-8-14,拼多多,拼多多,大果块草莓+桑葚260g*12,92,2711.24
2026-8-14,拼多多,拼多多,大果块草莓+黄桃260g*12,71,2007.88
2026-8-14,拼多多,拼多多,大果块黄桃+芒果260g*12,118,3299.28
2026-8-14,拼多多,拼多多,极致72℃A2鲜奶240mL*20,45,1530
2026-8-14,拼多多,拼多多,蜂蜜,84,0
2026-8-14,拼多多,拼多多,雪凝原味盒酸800g*12,44,3783.56
2026-8-14,拼多多,拼多多,雪凝奶皮子酸奶原味800g*12,171,14767.56
2026-8-14,拼多多,拼多多,雪凝炭烧奶皮子杯酸130g*24,274,8510.44
2026-8-14,拼多多,拼多多,雪凝炭烧奶皮子酸奶盒装800g*12,579,54611.28
2026-8-14,拼多多,拼多多,雪凝茯苓杯装酸奶150g*4*14,152,7706.4
2026-8-14,新零售,新零售,72℃屋型鲜牛乳(950ml*12盒),24,1302
2026-8-14,新零售,新零售,72℃鲜牛乳（瓶）900mL,17952,526532.16
2026-8-14,新零售,新零售,中脱（1*12）,1332,40719.24
2026-8-14,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),4596,142154.28
2026-8-14,新零售,新零售,全脂桶（1*6）,2622,135452.52
2026-8-14,新零售,新零售,全脂酸牛奶原味(100g*8),396,1849.32
2026-8-14,新零售,新零售,北京酸奶原味四连杯130g*4*6,330,15714.6
2026-8-14,新零售,新零售,北京酸奶草莓四连杯130g*4*6,348,19940.4
2026-8-14,新零售,新零售,大果块黄桃+芒果260g*12,1032,28854.72
2026-8-14,新零售,新零售,天然桶装酸牛奶(1*6),2850,157776
2026-8-14,新零售,新零售,小康（1*12）,8904,150121.44
2026-8-14,新零售,新零售,小象有机鲜牛奶950mL*12,12396,805987.92
2026-8-14,新零售,新零售,极致A2鲜奶240*20,1100,35167
2026-8-14,新零售,新零售,极致A2鲜奶900*6,912,26840.16
2026-8-14,新零售,新零售,极致有机鲜牛奶 900ML,4860,161303.4
2026-8-14,新零售,新零售,极致有机鲜牛奶240ML,6620,229052
2026-8-14,新零售,新零售,特品纯鲜牛奶(1*60),25500,1537905
2026-8-14,新零售,新零售,益菌多原味（125g*8*12）,1608,135072
2026-8-14,新零售,新零售,益菌多无蔗糖（125g*8*12）,720,65332.8
2026-8-14,新零售,新零售,盒马原味桶酸1.5kg*6,30906,1509758.1
2026-8-14,新零售,新零售,盒马日日鲜A2星期五250mL*20,9880,0
2026-8-14,新零售,新零售,盒马日日鲜星期五950ml,11700,52884
2026-8-14,新零售,新零售,盒马有机桶鲜1.5L*6,10842,591756.36
2026-8-14,新零售,新零售,盒马红颜草莓奶450mL*12,5088,202655.04
2026-8-14,新零售,新零售,盒马蓝莓黑加仑冰奶450ml*12,3936,205419.84
2026-8-14,新零售,新零售,简卡原味八连杯100g*8*12,2160,147117.6
2026-8-14,新零售,新零售,简卡原味袋五连包150g*5*10,1030,53590.9
2026-8-14,新零售,新零售,老北京杯装酸牛奶(139g*24),792,25066.8
2026-8-14,新零售,新零售,脱脂桶（1*6）,120,6206.4
2026-8-14,新零售,新零售,袋装天然酸奶(180g*60),2280,119107.2
2026-8-14,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,3346,169642.2
2026-8-14,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,3234,174021.54
2026-8-15,京东,京东POP,72℃屋型鲜牛乳(950ml*12盒),138,7486.5
2026-8-15,京东,京东POP,优选鲜牛乳240ml*20,541,17009.04
2026-8-15,京东,京东POP,优选瓶装鲜牛乳(450ml*12瓶),30,927.9
2026-8-15,京东,京东POP,全脂桶（1*6）,80,4132.8
2026-8-15,京东,京东POP,轻能利乐冠—蓝莓+大麦250g,44,2545.4
2026-8-15,京东,京东POP,轻能利乐冠—黄桃+大麦250g,72,4040.64
2026-8-15,京东,京东POP,三元166风味发酵乳182g*30,25,1639.25
2026-8-15,京东,京东POP,72℃鲜牛乳（瓶）900mL,24,703.92
2026-8-15,京东,京东POP,三元乐活（瓶）200mL*20,158,4875.88
2026-8-15,京东,京东POP,三元乐活(瓶)450mL*12,38,1303.02
2026-8-15,京东,京东POP,三元乐活950mL*12,28,1595.44
2026-8-15,京东,京东POP,三元晚安奶250mL*20,30,2366.4
2026-8-15,京东,京东POP,极致A2鲜奶240*20,85,2717.45
2026-8-15,京东,京东POP,极致A2鲜奶900*6,63,1854.09
2026-8-15,京东,京东POP,极致有机鲜牛奶 900ML,81,2688.39
2026-8-15,京东,京东POP,极致有机鲜牛奶240ML,568,19652.8
2026-8-15,京东,京东POP,三元真的好巧200mL*20,175,14330.75
2026-8-15,京东,京东POP,三元真的好巧450mL*12,6,622.08
2026-8-15,京东,京东POP,三元草莓黑米杯酸130g*24,24,1263.12
2026-8-15,京东,京东POP,三元青提芝士杯酸130g*24,18,1012.86
2026-8-15,京东,京东POP,冰箱贴套装,41,0
2026-8-15,京东,京东POP,北京酸奶原味杯130g*24,96,4074.24
2026-8-15,京东,京东POP,北京酸奶草莓瓶200g*24,40,2980
2026-8-15,京东,京东POP,天然桶装酸牛奶1kg,92,4555.84
2026-8-15,京东,京东POP,安德鲁蜂蜜,48,0
2026-8-15,京东,京东POP,极致72℃A2鲜奶900mL*6,2,63.6
2026-8-15,京东,京东POP,简卡原味袋五连包150g*5*10,6,312.18
2026-8-15,京东,京东POP,雪凝原味盒酸800g*12,7,601.93
2026-8-15,京东,京东POP,雪凝奶皮子酸奶原味800g*12,2,172.72
2026-8-15,京东,京东POP,雪凝炭烧奶皮子酸奶盒装800g*12,4,377.28
2026-8-15,京东,京东POP,雪凝茯苓杯装酸奶150g*4*14,24,1216.8
2026-8-15,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),1788,96999
2026-8-15,京东,京东自营,72℃鲜牛乳（瓶）900mL,954,27980.82
2026-8-15,京东,京东自营,三元乐活950mL*12,288,16410.24
2026-8-15,京东,京东自营,三元乐活瓶装高温杀菌乳450mL*6,4,73.96
2026-8-15,京东,京东自营,三元乐活（瓶）200mL*20,200,6172
2026-8-15,京东,京东自营,三元真的好巧200mL*20,140,11464.6
2026-8-15,京东,京东自营,三元纯牛奶180mL*12,420,5560.8
2026-8-15,京东,京东自营,三元老北京酸牛奶（139g*8*4）,64,3237.12
2026-8-15,京东,京东自营,三元芋你鲜活450mL*12,180,6951.6
2026-8-15,京东,京东自营,中优选组合装DS(450ml*2*8),480,19113.6
2026-8-15,京东,京东自营,优选瓶装鲜牛乳(450ml*12瓶),372,11505.96
2026-8-15,京东,京东自营,优选鲜牛乳240ml*20,4140,130161.6
2026-8-15,京东,京东自营,全脂桶（1*6）,1176,60752.16
2026-8-15,京东,京东自营,北京酸奶原味杯130g*24,696,29538.24
2026-8-15,京东,京东自营,北京酸奶草莓杯130g*24,264,13611.84
2026-8-15,京东,京东自营,北京酸奶酸木瓜杯130g*24,168,9008.16
2026-8-15,京东,京东自营,北京酸奶青柠杯130g*24,168,9112.32
2026-8-15,京东,京东自营,天然桶装酸牛奶(1*6),612,33880.32
2026-8-15,京东,京东自营,小康（1*12）,1404,23671.44
2026-8-15,京东,京东自营,极致72℃A2鲜奶900mL*6,6,190.8
2026-8-15,京东,京东自营,极致72℃低脂鲜奶900mL*6,6,190.8
2026-8-15,京东,京东自营,极致A2鲜奶240*20,1460,46676.2
2026-8-15,京东,京东自营,极致A2鲜奶900*6,468,13773.24
2026-8-15,京东,京东自营,极致有机鲜牛奶 900ML,1128,37438.32
2026-8-15,京东,京东自营,极致有机鲜牛奶240ML,860,29756
2026-8-15,京东,京东自营,脱脂桶（1*6）,294,15205.68
2026-8-15,京东,京东自营,袋装天然酸奶(180g*60),1440,75225.6
2026-8-15,京东,京东自营,雪凝原味盒酸800g*12,108,9286.92
2026-8-15,京东,京东自营,雪凝奶皮子酸奶原味800g*12,156,13472.16
2026-8-15,其他,其他,优选鲜牛乳240ml*20,87,2735.28
2026-8-15,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),9,278.37
2026-8-15,其他,其他,轻能利乐冠—蓝莓+大麦250g,42,2429.7
2026-8-15,其他,其他,轻能利乐冠—黄桃+大麦250g,42,2357.04
2026-8-15,其他,其他,极致72℃低脂鲜奶900mL*6,2,63.6
2026-8-15,其他,其他,极致A2鲜奶240*20,29,927.13
2026-8-15,其他,其他,极致有机鲜牛奶 900ML,4,132.76
2026-8-15,其他,其他,极致有机鲜牛奶240ML,5,173
2026-8-15,其他,其他,北京酸奶原味杯130g*24,28,1188.32
2026-8-15,其他,其他,北京酸奶草莓杯130g*24,10,515.6
2026-8-15,其他,其他,北京酸奶酸木瓜杯130g*24,7,375.34
2026-8-15,其他,其他,北京酸奶青柠杯130g*24,7,379.68
2026-8-15,其他,其他,安德鲁蜂蜜,6,0
2026-8-15,其他,其他,系统自动虚拟货品,20,0
2026-8-15,其他,其他,雪凝奶皮子酸奶原味800g*12,12,1036.32
2026-8-15,其他,其他,雪凝炭烧奶皮子杯酸130g*24,12,372.72
2026-8-15,其他,其他,雪凝炭烧奶皮子酸奶盒装800g*12,10,943.2
2026-8-15,天猫,猫旗,72℃屋型鲜牛乳(950ml*12盒),31,1681.75
2026-8-15,天猫,猫旗,优选鲜牛乳240ml*20,2087,65615.28
2026-8-15,天猫,猫旗,优选瓶装鲜牛乳(450ml*12瓶),27,835.11
2026-8-15,天猫,猫旗,全脂桶（1*6）,358,18494.28
2026-8-15,天猫,猫旗,轻能利乐冠—蓝莓+大麦250g,8,462.8
2026-8-15,天猫,猫旗,轻能利乐冠—黄桃+大麦250g,2,112.24
2026-8-15,天猫,猫旗,三元166风味发酵乳182g*30,5,327.85
2026-8-15,天猫,猫旗,72℃鲜牛乳（瓶）900mL,145,4252.85
2026-8-15,天猫,猫旗,三元乐活（瓶）200mL*20,2206,68077.16
2026-8-15,天猫,猫旗,三元乐活(瓶)450mL*12,10,342.9
2026-8-15,天猫,猫旗,三元乐活950mL*12,242,13789.16
2026-8-15,天猫,猫旗,三元晚安奶250mL*20,4,315.52
2026-8-15,天猫,猫旗,极致72℃低脂鲜奶240mL*20,21,714
2026-8-15,天猫,猫旗,极致72℃低脂鲜奶900mL*6,2,63.6
2026-8-15,天猫,猫旗,极致A2鲜奶240*20,207,6617.79
2026-8-15,天猫,猫旗,极致A2鲜奶900*6,2,58.86
2026-8-15,天猫,猫旗,极致有机鲜牛奶 900ML,69,2290.11
2026-8-15,天猫,猫旗,极致有机鲜牛奶240ML,307,10622.2
2026-8-15,天猫,猫旗,三元真的好巧200mL*20,409,33493.01
2026-8-15,天猫,猫旗,三元真的好巧450mL*12,34,3525.12
2026-8-15,天猫,猫旗,三元草莓黑米杯酸130g*24,32,1684.16
2026-8-15,天猫,猫旗,三元青提芝士杯酸130g*24,48,2700.96
2026-8-15,天猫,猫旗,三元乐活有机牛乳200mL*20,70,2918.3
2026-8-15,天猫,猫旗,北京酸奶原味瓶200g*24,20,1137
2026-8-15,天猫,猫旗,北京酸奶原味杯130g*24,1748,74185.12
2026-8-15,天猫,猫旗,北京酸奶草莓杯130g*24,33,1701.48
2026-8-15,天猫,猫旗,北京酸奶酸木瓜杯130g*24,12,643.44
2026-8-15,天猫,猫旗,北京酸奶青柠杯130g*24,12,650.88
2026-8-15,天猫,猫旗,北京酸奶草莓瓶200g*24,4,298
2026-8-15,天猫,猫旗,北京酸奶酸木瓜瓶200g*24,30,2276.7
2026-8-15,天猫,猫旗,北京酸奶青柠瓶200g*24,10,733.4
2026-8-15,天猫,猫旗,大果块草莓+桑葚260g*12,32,943.04
2026-8-15,天猫,猫旗,大果块黄桃+芒果260g*12,32,894.72
2026-8-15,天猫,猫旗,天然桶装酸牛奶1kg,48,2376.96
2026-8-15,天猫,猫旗,安德鲁蜂蜜,109,0
2026-8-15,天猫,猫旗,极致72℃A2鲜奶240mL*20,39,1326
2026-8-15,天猫,猫旗,海报,47,0
2026-8-15,天猫,猫旗,简卡原味袋五连包150g*5*10,14,728.42
2026-8-15,天猫,猫旗,老北京杯装酸牛奶(139g*24),152,4810.8
2026-8-15,天猫,猫旗,芭芭农场DM单,253,0
2026-8-15,天猫,猫旗,雪凝原味盒酸800g*12,8,687.92
2026-8-15,天猫,猫旗,雪凝奶皮子酸奶原味800g*12,45,3886.2
2026-8-15,天猫,猫旗,雪凝炭烧奶皮子杯酸130g*24,37,1149.22
2026-8-15,天猫,猫旗,雪凝炭烧奶皮子酸奶盒装800g*12,56,5281.92
2026-8-15,天猫,猫旗,雪凝茯苓杯装酸奶150g*4*14,94,4765.8
2026-8-15,天猫,猫超,72℃屋型鲜牛乳(950ml*12盒),28,1519
2026-8-15,天猫,猫超,优选鲜牛乳240ml*20,160,5030.4
2026-8-15,天猫,猫超,优选瓶装鲜牛乳(450ml*12瓶),2,61.86
2026-8-15,天猫,猫超,全脂桶（1*6）,10,516.6
2026-8-15,天猫,猫超,轻能利乐冠—蓝莓+大麦250g,40,2314
2026-8-15,天猫,猫超,轻能利乐冠—黄桃+大麦250g,104,5836.48
2026-8-15,天猫,猫超,72℃鲜牛乳（瓶）900mL,6,175.98
2026-8-15,天猫,猫超,三元乐活（瓶）200mL*20,28,864.08
2026-8-15,天猫,猫超,三元乐活(瓶)450mL*12,6,205.74
2026-8-15,天猫,猫超,三元乐活950mL*12,204,11623.92
2026-8-15,天猫,猫超,极致A2鲜奶240*20,21,671.37
2026-8-15,天猫,猫超,极致A2鲜奶900*6,2,58.86
2026-8-15,天猫,猫超,极致有机鲜牛奶 900ML,6,199.14
2026-8-15,天猫,猫超,极致有机鲜牛奶240ML,8,276.8
2026-8-15,天猫,猫超,三元真的好巧200mL*20,165,13511.85
2026-8-15,天猫,猫超,三元青提芝士杯酸130g*24,9,506.43
2026-8-15,天猫,猫超,北京酸奶原味杯130g*24,56,2376.64
2026-8-15,天猫,猫超,安德鲁蜂蜜,28,0
2026-8-15,天猫,猫超,极致72℃A2鲜奶240mL*20,5,170
2026-8-15,天猫,猫超,极致72℃A2鲜奶900mL*6,1,31.8
2026-8-15,天猫,猫超,老北京杯装酸牛奶(139g*24),168,5317.2
2026-8-15,天猫,猫超,雪凝茯苓杯装酸奶150g*4*14,24,1216.8
2026-8-15,抖音,抖音,丁禹兮礼盒--2.0(抖音）,2,0
2026-8-15,抖音,抖音,优选鲜牛乳240ml*20,113,3552.72
2026-8-15,抖音,抖音,优选瓶装鲜牛乳(450ml*12瓶),785,24280.05
2026-8-15,抖音,抖音,轻能利乐冠—蓝莓+大麦250g,72,4165.2
2026-8-15,抖音,抖音,轻能利乐冠—黄桃+大麦250g,78,4377.36
2026-8-15,抖音,抖音,三元乐活（瓶）200mL*20,6276,193677.36
2026-8-15,抖音,抖音,三元乐活(瓶)450mL*12,34,1165.86
2026-8-15,抖音,抖音,三元晚安奶250mL*20,16,1262.08
2026-8-15,抖音,抖音,极致A2鲜奶240*20,22,703.34
2026-8-15,抖音,抖音,极致A2鲜奶900*6,6,176.58
2026-8-15,抖音,抖音,极致有机鲜牛奶 900ML,12,398.28
2026-8-15,抖音,抖音,极致有机鲜牛奶240ML,282,9757.2
2026-8-15,抖音,抖音,三元真的好巧200mL*20,40,3275.6
2026-8-15,抖音,抖音,三元真的好巧450mL*12,44,4561.92
2026-8-15,抖音,抖音,三元芋你鲜活200mL*20,304,10293.44
2026-8-15,抖音,抖音,三元芋你鲜活450mL*12,18,695.16
2026-8-15,抖音,抖音,三元草莓黑米杯酸130g*24,465,24472.95
2026-8-15,抖音,抖音,三元青提芝士杯酸130g*24,148,8327.96
2026-8-15,抖音,抖音,北京酸奶原味瓶200g*24,530,30130.5
2026-8-15,抖音,抖音,北京酸奶原味杯130g*24,3777,160295.88
2026-8-15,抖音,抖音,北京酸奶草莓杯130g*24,239,12322.84
2026-8-15,抖音,抖音,北京酸奶酸木瓜杯130g*24,31,1662.22
2026-8-15,抖音,抖音,北京酸奶青柠杯130g*24,31,1681.44
2026-8-15,抖音,抖音,北京酸奶草莓瓶200g*24,12,894
2026-8-15,抖音,抖音,北京酸奶酸木瓜瓶200g*24,6,455.34
2026-8-15,抖音,抖音,北京酸奶青柠瓶200g*24,6,440.04
2026-8-15,抖音,抖音,极致72℃A2鲜奶240mL*20,344,11696
2026-8-15,抖音,抖音,海报,3,0
2026-8-15,抖音,抖音,烤橙子陈皮爆珠杯酸130g*24,7,386.4
2026-8-15,抖音,抖音,礼盒,2,0
2026-8-15,抖音,抖音,蜂蜜,172,0
2026-8-15,抖音,抖音,语音包2.0,41,0
2026-8-15,抖音,抖音,镭射卡,194,0
2026-8-15,抖音,抖音,雪凝奶皮子酸奶原味800g*12,1561,134807.96
2026-8-15,抖音,抖音,雪凝炭烧奶皮子杯酸130g*24,239,7423.34
2026-8-15,抖音,抖音,雪凝炭烧奶皮子酸奶盒装800g*12,2021,190620.72
2026-8-15,拼多多,拼多多,72℃屋型鲜牛乳(950ml*12盒),234,12694.5
2026-8-15,拼多多,拼多多,优选鲜牛乳240ml*20,952,29930.88
2026-8-15,拼多多,拼多多,优选瓶装鲜牛乳(450ml*12瓶),87,2690.91
2026-8-15,拼多多,拼多多,72℃鲜牛乳（瓶）900mL,493,14459.69
2026-8-15,拼多多,拼多多,三元乐活（瓶）200mL*20,1159,35766.74
2026-8-15,拼多多,拼多多,三元乐活(瓶)450mL*12,243,8332.47
2026-8-15,拼多多,拼多多,三元乐活950mL*12,4,227.92
2026-8-15,拼多多,拼多多,三元晚安奶250mL*20,42,3312.96
2026-8-15,拼多多,拼多多,极致72℃低脂鲜奶900mL*6,5,159
2026-8-15,拼多多,拼多多,极致A2鲜奶240*20,86,2749.42
2026-8-15,拼多多,拼多多,极致A2鲜奶900*6,112,3296.16
2026-8-15,拼多多,拼多多,极致有机鲜牛奶 900ML,157,5210.83
2026-8-15,拼多多,拼多多,极致有机鲜牛奶240ML,168,5812.8
2026-8-15,拼多多,拼多多,三元真的好巧200mL*20,136,11137.04
2026-8-15,拼多多,拼多多,三元芋你鲜活450mL*12,60,2317.2
2026-8-15,拼多多,拼多多,北京酸奶原味瓶200g*24,66,3752.1
2026-8-15,拼多多,拼多多,北京酸奶原味杯130g*24,526,22323.44
2026-8-15,拼多多,拼多多,北京酸奶草莓杯130g*24,16,824.96
2026-8-15,拼多多,拼多多,北京酸奶青柠杯130g*24,24,1301.76
2026-8-15,拼多多,拼多多,北京酸奶草莓瓶200g*24,6,447
2026-8-15,拼多多,拼多多,72℃屋型鲜牛乳(490ml*12盒),67,2090.4
2026-8-15,拼多多,拼多多,大大果块桑葚+蓝莓260g*12,118,3384.24
2026-8-15,拼多多,拼多多,大果块草莓+桑葚260g*12,168,4950.96
2026-8-15,拼多多,拼多多,大果块草莓+黄桃260g*12,108,3054.24
2026-8-15,拼多多,拼多多,大果块黄桃+芒果260g*12,204,5703.84
2026-8-15,拼多多,拼多多,极致72℃A2鲜奶240mL*20,7,238
2026-8-15,拼多多,拼多多,蜂蜜,263,0
2026-8-15,拼多多,拼多多,雪凝原味盒酸800g*12,73,6277.27
2026-8-15,拼多多,拼多多,雪凝奶皮子酸奶原味800g*12,227,19603.72
2026-8-15,拼多多,拼多多,雪凝炭烧奶皮子杯酸130g*24,748,23232.88
2026-8-15,拼多多,拼多多,雪凝炭烧奶皮子酸奶盒装800g*12,347,32729.04
2026-8-15,拼多多,拼多多,雪凝茯苓杯装酸奶150g*4*14,210,10647
2026-8-15,新零售,新零售,72℃鲜牛乳（瓶）900mL,19572,574046.76
2026-8-15,新零售,新零售,三元真的好巧200mL*20,3480,284977.2
2026-8-15,新零售,新零售,中脱（1*12）,1920,58694.4
2026-8-15,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),6108,188920.44
2026-8-15,新零售,新零售,全脂桶（1*6）,3234,167068.44
2026-8-15,新零售,新零售,全脂酸牛奶原味(100g*8),780,3642.6
2026-8-15,新零售,新零售,北京酸奶原味四连杯130g*4*6,1080,51429.6
2026-8-15,新零售,新零售,北京酸奶原味杯130g*24,24,1018.56
2026-8-15,新零售,新零售,北京酸奶草莓四连杯130g*4*6,438,25097.4
2026-8-15,新零售,新零售,北京酸奶酸木瓜杯130g*24,24,1286.88
2026-8-15,新零售,新零售,北京酸奶青柠杯130g*24,24,1301.76
2026-8-15,新零售,新零售,大果块黄桃+芒果260g*12,1308,36571.68
2026-8-15,新零售,新零售,天然桶装酸牛奶(1*6),2826,156447.36
2026-8-15,新零售,新零售,小康（1*12）,10392,175209.12
2026-8-15,新零售,新零售,极致A2鲜奶240*20,1520,48594.4
2026-8-15,新零售,新零售,极致A2鲜奶900*6,1008,29665.44
2026-8-15,新零售,新零售,极致有机鲜牛奶 900ML,5778,191771.82
2026-8-15,新零售,新零售,极致有机鲜牛奶240ML,7900,273340
2026-8-15,新零售,新零售,特品纯鲜牛奶(1*60),27780,1675411.8
2026-8-15,新零售,新零售,益菌多原味（125g*8*12）,2148,180432
2026-8-15,新零售,新零售,益菌多无蔗糖（125g*8*12）,480,43555.2
2026-8-15,新零售,新零售,盒马日日鲜A2星期六250mL*20,10040,0
2026-8-15,新零售,新零售,盒马日日鲜星期六950ml,13788,62321.76
2026-8-15,新零售,新零售,盒马红颜草莓奶450mL*12,26736,1064894.88
2026-8-15,新零售,新零售,盒马蓝莓黑加仑冰奶450ml*12,16200,845478
2026-8-15,新零售,新零售,简卡原味八连杯100g*8*12,1908,129953.88
2026-8-15,新零售,新零售,简卡原味袋五连包150g*5*10,2840,147765.2
2026-8-15,新零售,新零售,老北京杯装酸牛奶(139g*24),2136,67604.4
2026-8-15,新零售,新零售,脱脂桶（1*6）,132,6827.04
2026-8-15,新零售,新零售,袋装天然酸奶(180g*60),2520,131644.8
2026-8-15,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,3934,199453.8
2026-8-15,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,5670,305102.7
2026-8-16,京东,京东POP,72℃屋型鲜牛乳(950ml*12盒),69,3743.25
2026-8-16,京东,京东POP,优选鲜牛乳240ml*20,719,22605.36
2026-8-16,京东,京东POP,全脂桶（1*6）,42,2169.72
2026-8-16,京东,京东POP,轻能利乐冠—蓝莓+大麦250g,4,231.4
2026-8-16,京东,京东POP,轻能利乐冠—黄桃+大麦250g,52,2918.24
2026-8-16,京东,京东POP,72℃鲜牛乳（瓶）900mL,28,821.24
2026-8-16,京东,京东POP,三元乐活（瓶）200mL*20,65,2005.9
2026-8-16,京东,京东POP,三元乐活950mL*12,24,1367.52
2026-8-16,京东,京东POP,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),5,0
2026-8-16,京东,京东POP,三元撞酸奶芭乐甜心莓风味发酵乳无菌冠大底(250g*24),13,0
2026-8-16,京东,京东POP,极致72℃低脂鲜奶900mL*6,2,63.6
2026-8-16,京东,京东POP,极致A2鲜奶240*20,83,2653.51
2026-8-16,京东,京东POP,极致A2鲜奶900*6,47,1383.21
2026-8-16,京东,京东POP,极致有机鲜牛奶 900ML,85,2821.15
2026-8-16,京东,京东POP,极致有机鲜牛奶240ML,436,15085.6
2026-8-16,京东,京东POP,三元真的好巧200mL*20,294,24075.66
